,a,v(6),v(12),v(24),v(48),t,sv,sz,st,run,subj_idx
114,3.150715396987657,0.6498658137507055,1.0195318562108862,1.3600881720149498,1.2746191694565825,0.4443933315820899,0.6300697068358341,0.35778402953858374,6.918378046622265e-07,0,1041
115,2.7808203264180373,0.31908786915287174,0.9094130255394677,0.7523984450042361,1.197800494505195,0.4714322240678778,1.293955560903888e-08,0.532587167986815,0.3862342008776803,1,1041
116,2.025001705524925,0.20691025410287495,0.9529831382290562,0.7303251453974811,0.2659175365284386,0.6193161416339539,0.21641421792169255,0.4428649562261632,0.9706462583198482,0,1042
117,2.106249081570142,0.1442353840895685,0.45150624913012294,1.0422408120256725,0.5443333613426098,0.6522291832668009,0.0005791329494233314,0.5852319072734058,1.0790662289915276,1,1042
118,2.4382532416955773,0.09965524277972147,0.4600394220534679,0.3301852201085596,0.43447099789721877,0.06231929136625032,6.229380915691031e-09,0.14924699337079217,2.550592440575477e-13,0,1045
119,2.670098924700629,0.05419331136001324,0.4107204358258542,0.36136183049541054,0.4442650039606707,0.1350702452559243,3.9265659328743846e-08,0.454607828480039,1.1349298698904377e-13,1,1045
120,3.5819686402455897,0.9893057795833856,1.2223407990240112,2.3435907630060475,3.216084734680294,0.653529475287891,1.4139265704705863,0.9142339052975348,0.16291806286373106,0,1050
121,3.37887502615403,0.9801959725426449,1.1087668577969472,1.604080366479996,2.5614240433671234,0.5113035893296533,1.537000909211905,0.7854700974236337,0.36798654391283403,1,1050
122,3.3938833263613453,0.2628308195114751,0.8412980484069067,1.7948465645258422,2.389622101762986,0.5078881571774849,0.926918240066208,0.1802260681851116,0.042813123753800614,0,1054
123,3.5521838266966643,0.09912071806558469,0.8528680978431011,1.744305989723689,2.1363901643439736,0.46228022698558874,0.8214548923136088,0.014593823700110652,0.1424679612411087,1,1054
124,3.066664963002965,0.5469842855870837,1.3945587705665248,1.6636593736451077,2.049659046937946,0.4088172217202203,0.26686955293242753,3.475683012587016e-06,0.2986021302934333,0,1055
125,3.2112219972121374,0.9402881767369861,1.9541216042763572,2.526307379145162,2.486812497613013,0.5211613454348422,0.7487948441338803,0.4669100907090794,0.367134357131879,1,1055
126,2.8394170706057285,0.48339421352666967,0.8634005466512948,1.9337431293055962,2.455212245315611,0.3991925025044762,1.5506317795000426,0.7008944371379572,4.569249863593098e-05,0,1065
127,2.3876916610955514,0.1383701668651125,0.5119800210810264,1.4402947211381738,3.2833519300034433,0.4835995709167826,2.263041751733772,0.8035771331266824,0.44416291961518173,1,1065
128,2.4385687459206205,0.2568369170058825,1.046318766249945,1.3604293407107477,1.6661674018153754,0.5007691249750589,4.1223162895425293e-07,0.05084107915915943,0.17989445776624632,0,1077
129,2.972101222202818,0.48467298736430187,1.791900487840213,2.992334678128781,4.840457763718407,0.6830680938094649,0.7145361728870792,0.5004043776988676,0.48963805871130417,1,1077
130,3.6673728676374915,0.9994471148257484,0.91094259525664,2.23099947246119,2.9482845720674953,0.2834054027378001,1.1308336247543411,0.0002985440201159414,3.3606773072720116e-14,0,1078
131,3.2950475527937844,0.19509141565232896,1.4807587248414897,2.318796313861959,2.9461006662751803,0.41580508477231926,1.4892373423373388,4.705516761128144e-06,0.00012408715523788274,1,1078
132,3.1814372882669417,0.4931274906474356,0.737171035692996,1.9373604789311996,1.7847294881036775,0.2555522988240387,0.5282175324775539,0.7281618581968481,9.092166704429075e-05,0,1082
133,2.490946656896979,0.44549618814254155,0.7839291151827952,1.7214214604737825,1.146189578682997,0.43705545743019636,0.7951605006940008,0.7011417717769726,0.57405281079555,1,1082
134,3.3289993599895067,0.9033526207135264,1.8057070508048978,2.4432112149560936,3.784416474006207,0.231455563726748,0.7112241780919233,0.3378241721006085,0.05886340450675005,0,1086
135,3.5419586758202586,0.983469519253772,1.762756338471844,2.2699883564168855,3.2750991862404613,0.18367739099937777,1.0282522696575664,0.00014502915557540667,0.21239848185236393,1,1086
136,2.9960823221505626,0.5581038712383054,0.09328034584120758,0.7374556693454575,1.0380682481967696,0.4888618108914248,1.4008956824770278,0.17529739901188982,3.533427543089319e-06,0,1089
137,2.978052259355196,1.9333283395363112,0.9732274291990418,3.3446859761660828,1.4965899052323979,0.8956278157734445,2.9804262813158378,0.815523586817928,0.7958008929473381,1,1089
